zone_name,district,variable,month,value
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,1,15.329200349435398
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,2,18.278280107841386
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,3,22.866629349810665
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,4,27.136192559979946
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,5,27.762767179771544
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,6,28.7994729574367
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,7,28.632289645915417
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,8,28.293107229044814
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,9,28.190731088842607
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,10,26.24699379805318
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,11,21.825642940177325
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_shade,12,17.61784436905151
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,1,16.193787736147115
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,2,19.316017760458735
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,3,24.08011499069277
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,4,28.479619961383936
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,5,28.94946466609069
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,6,29.810687752479915
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,7,29.558552754170776
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,8,29.135585623835247
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,9,29.062180521130905
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,10,27.117123701125955
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,11,22.70481136995803
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,wbgt_sun,12,18.427113479496647
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,1,4.529929919868864e-08
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,2,5.358180626126059e-07
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,3,1.728161671729992e-05
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,4,0.0247393981297016
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,5,0.07384318382969232
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,6,0.382500261683137
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,7,0.2890043183379555
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,8,0.16066500885024476
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,9,0.1334576105897733
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,10,0.0032121335569163688
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,11,4.921470773979769e-06
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,heatstroke_hazard,12,2.2935410767960529e-07
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,1,0.0
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,2,3.177883135041192
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,3,8.17083849221073
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,4,12.621701686484375
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,5,12.30987382237667
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,6,13.205192294427587
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,7,12.588111310099531
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,8,12.241560070313486
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,9,12.108383045883699
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,10,10.372726977514677
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,11,6.379472719852483
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,cdd,12,2.1368200253331793
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,1,16.84380289530102
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,2,20.60034244089243
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,3,25.68107369689913
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,4,29.995091595606606
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,5,29.823186064271546
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,6,30.536557930743147
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,7,30.160060865075828
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,8,29.776325898483783
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,9,29.677190080535865
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,10,27.86126576142947
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,11,23.641967006177442
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,temperature,12,19.181708246061977
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,1,81.56049344969654
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,2,73.48898302867607
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,3,70.61608994149066
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,4,72.05559168393307
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,5,79.46715040060366
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,6,82.70354124986895
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,7,84.61667636237183
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,8,84.97291480499828
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,9,84.92348846396453
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,10,83.30980016933933
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,11,80.16035938675716
1. Northwest Extreme Heat Zone (Dry Hot Plains),Pabna,humidity,12,81.67040719443915
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,1,15.70605572561611
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,2,19.03690410780483
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,3,24.51989964677297
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,4,30.41103368253045
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,5,32.85627369365782
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,6,35.176356560244884
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,7,37.84366941134686
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,8,38.00364363478312
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,9,37.04793473569298
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,10,29.00784911799119
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,11,23.128295575047808
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heat_index,12,18.407860345485297
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,1,13.646145442209487
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,2,15.882330777365713
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,3,20.07194066051381
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,4,23.729251949544114
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,5,25.545394659854765
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,6,26.730354508839675
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,7,27.555377130528584
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,8,27.58538125902175
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,9,27.31583659660736
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,10,24.224258829142613
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,11,19.843619273848137
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wet_bulb,12,15.859107933374817
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,1,14.342569406308119
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,2,16.8642452515466
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,3,21.323092720868964
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,4,24.944130016065362
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,5,26.359099566171764
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,6,27.327981183168042
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,7,28.150613851645517
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,8,28.193398458801383
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,9,27.911991806262463
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,10,24.928457797395595
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,11,20.723222086526988
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_shade,12,16.639052794990405
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,1,15.188251319039042
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,2,17.878678150251197
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,3,22.512836966094977
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,4,26.13739552883517
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,5,27.39113661060704
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,6,28.156533279884727
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,7,28.937529734595287
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,8,29.00076401489951
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,9,28.7142702455394
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,10,25.82592569831258
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,11,21.625000095464635
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,wbgt_sun,12,17.445081434096956
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,1,2.4014595758478426e-08
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,2,1.958003316501998e-07
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,3,6.194100714136933e-06
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,4,0.0006327985898462138
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,5,0.004703735162007741
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,6,0.02487773637545989
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,7,0.12044948303488917
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,8,0.13154092737092954
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,9,0.07659900467704124
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,10,0.00041858429106902544
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,11,2.5777188964268994e-06
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,heatstroke_hazard,12,1.3173576999894417e-07
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,1,0.0
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,2,1.8179688582319145
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,3,6.48739227094816
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,4,9.781971788262922
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,5,10.401794090801559
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,6,11.069707124992714
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,7,11.849147313870787
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,8,12.014905635965512
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,9,11.556078946584382
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,10,8.889495430777451
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,11,5.202504049732639
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,cdd,12,1.2318462176363738
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,1,15.967558655871594
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,2,19.15537902463533
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,3,24.24244752836433
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,4,27.778845504614946
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,5,28.257744347578097
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,6,28.722443423267578
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,7,29.539499534251703
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,8,29.612105258287187
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,9,29.30302062879103
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,10,26.57158872331922
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,11,22.775628649444307
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,temperature,12,18.458924138760114
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,1,79.89647164857965
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,2,73.16546649512213
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,3,68.84623953255243
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,4,71.35930730725158
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,5,80.60437408675747
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,6,85.64691716299254
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,7,85.84209099048198
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,8,85.56599895768599
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,9,85.7809996466058
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,10,82.73022599863828
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,11,77.34441083375143
1. Northwest Extreme Heat Zone (Dry Hot Plains),Panchagarh,humidity,12,78.41444313039372
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,1,18.78349711423109
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,2,22.55122650588547
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,3,28.71276024369338
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,4,37.08022370761946
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,5,37.81437243954153
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,6,39.63890990231239
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,7,37.967231509110775
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,8,36.829929974691396
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,9,37.2239749226952
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,10,33.9645380271144
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,11,25.10692262521755
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heat_index,12,20.799407950069728
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,1,16.268832740875354
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,2,19.08962313768135
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,3,23.137234350393477
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,4,26.76776504450155
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,5,27.17386391017267
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,6,28.03609400354962
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,7,27.651545053324387
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,8,27.32439034991074
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,9,27.39864150848912
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,10,26.278922154898336
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,11,22.045913108761553
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wet_bulb,12,18.24758618923713
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,1,17.022277682503187
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,2,20.05471309207785
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,3,24.21794622672458
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,4,27.757795331292805
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,5,28.03691937780059
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,6,28.660974414104068
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,7,28.202881931466194
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,8,27.867438622014433
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,9,27.973442129084745
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,10,26.91027398482519
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,11,22.77387208217668
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_shade,12,18.941789904747157
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,1,17.953619996375004
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,2,21.12751561942455
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,3,25.43181931168681
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,4,29.075007134436817
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,5,29.21070298186043
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,6,29.610950533987452
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,7,29.084162886154886
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,8,28.63011573222167
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,9,28.823295232353807
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,10,27.83098051616501
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,11,23.706194624702825
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,wbgt_sun,12,19.799349260351654
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,1,1.6691605175280038e-07
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,2,1.792116121946789e-06
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,3,0.000217265364141852
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,4,0.07804443962001702
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,5,0.11850160639313573
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,6,0.29789973365017963
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,7,0.12894196307666747
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,8,0.06743266677856655
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,9,0.08482101103836459
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,10,0.011750917453554837
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,11,2.2415227443855458e-05
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,heatstroke_hazard,12,5.943763418787754e-07
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,1,2.062361960158123
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,2,5.230206994891946
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,3,9.265582925132996
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,4,12.671209862510718
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,5,12.527790383933057
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,6,12.536438979573857
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,7,11.850761011080383
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,8,11.484158941820665
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,9,11.763521791905164
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,10,10.95127775383825
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,11,7.295158531925255
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,cdd,12,3.7920951934147773
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,1,18.78031587963479
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,2,22.30658965233635
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,3,26.739607271497164
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,4,30.067866000472392
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,5,30.050715468932403
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,6,30.11902870539779
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,7,29.48933464713042
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,8,29.134551256923054
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,9,29.31464357714121
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,10,28.38342825465452
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,11,24.472443020145306
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,temperature,12,20.561598574270555
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,1,79.26105029657609
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,2,75.00340848867822
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,3,73.98176047787979
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,4,77.18501276744146
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,5,79.97011124285174
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,6,85.27631833683085
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,7,86.8275624935838
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,8,86.96172756057263
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,9,86.26760515832305
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,10,84.81107172833711
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,11,81.63879884050814
4. Coastal Humid Heat Zone (Coastal Belt),Patuakhali,humidity,12,81.42487517169798
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,1,18.288902400691157
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,2,22.224645790057558
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,3,28.255629214162703
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,4,36.91674579609841
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,5,37.74041997197415
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,6,39.669287726894794
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,7,38.17300885413363
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,8,36.908244180988405
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,9,37.195716792319615
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,10,33.602697634801345
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,11,24.911902333440416
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,heat_index,12,20.431241535241966
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,1,15.891567394102614
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,2,18.810936358758184
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,3,22.860556408137008
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,4,26.6440697031611
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,5,27.141651288891286
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,6,28.0238023097115
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,7,27.708036337362927
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,8,27.34929811350611
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,9,27.407454973332044
4. Coastal Humid Heat Zone (Coastal Belt),Pirojpur,wet_bulb,10,26.154992605234725
