district,variable,kind,n_months,val_R2,val_RMSE,val_MAE,val_acc_0.5,val_acc_1.0,val_acc_2.0,val_acc_3.0,val_acc_5.0,val_acc_10.0,val_acc_20.0,val_acc_30.0,val_acc_50.0,val_acc_1.5,zone
Meherpur,heat_index,index,11,0.9499140560728742,1.5331233209549304,1.1552136963557254,0.36363636363636365,0.5454545454545454,0.8181818181818182,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Meherpur,wet_bulb,index,11,0.981213064048652,0.5518353780499723,0.46638704109902046,0.5454545454545454,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Meherpur,wbgt_shade,index,11,0.9791350533381433,0.5713343814965507,0.47082907819048003,0.45454545454545453,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Meherpur,wbgt_sun,index,11,0.9744997894086725,0.6300607506270808,0.5289430543343705,0.36363636363636365,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Meherpur,cdd,index,11,0.965337846476678,0.7052719112158734,0.580559231272976,0.5454545454545454,0.7272727272727273,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Moulvibazar,heat_index,index,11,0.9636814704345859,1.1166517614286404,1.0182900298111341,0.09090909090909091,0.45454545454545453,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Moulvibazar,wet_bulb,index,11,0.9762136413023369,0.5473888828999517,0.4681510892453476,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Moulvibazar,wbgt_shade,index,11,0.9705167408979166,0.5903160622384666,0.5102903415479564,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Moulvibazar,wbgt_sun,index,11,0.96984085357851,0.5892404759265498,0.5273923434549769,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Moulvibazar,cdd,index,11,0.9500948723180639,0.716530009199788,0.5791542563230682,0.5454545454545454,0.7272727272727273,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Munshiganj,heat_index,index,11,0.9532471944818766,1.1272700523578485,0.9329427582979044,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Munshiganj,wet_bulb,index,11,0.9638093168687452,0.6774785039730615,0.6207770963848819,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Munshiganj,wbgt_shade,index,11,0.9693420931159271,0.5820854706635407,0.4951415465904829,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Munshiganj,wbgt_sun,index,11,0.9673296204287862,0.5946828432172645,0.5006758991505642,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Munshiganj,cdd,index,11,0.9422350859873805,0.7216838058439489,0.5796978090760931,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Mymensingh,heat_index,index,11,0.9603433186547153,1.2461997101434188,1.1220108464662744,0.09090909090909091,0.45454545454545453,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Mymensingh,wet_bulb,index,11,0.9780012588841158,0.5540507353532775,0.4554639000111752,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Mymensingh,wbgt_shade,index,11,0.9743387343249075,0.5838035199370915,0.5050918532029844,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Mymensingh,wbgt_sun,index,11,0.9727796079091502,0.5925349692264509,0.516000010471439,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Mymensingh,cdd,index,11,0.959374540712032,0.6652388271878776,0.5920456941404001,0.2727272727272727,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Naogaon,heat_index,index,11,0.9637743174069693,1.3329500044481442,1.1120275686859775,0.36363636363636365,0.45454545454545453,0.9090909090909091,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,wet_bulb,index,11,0.9852573766412982,0.5088804588899271,0.4292735057177811,0.7272727272727273,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,wbgt_shade,index,11,0.9828657860775445,0.5378199342339937,0.45876054942014316,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,wbgt_sun,index,11,0.9789998114458952,0.5906003428454077,0.5089180850081619,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Naogaon,cdd,index,11,0.974802038804946,0.606522996264714,0.5101253964151362,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Narail,heat_index,index,11,0.9386474808285946,1.592457230857374,1.3136246441396238,0.18181818181818182,0.45454545454545453,0.7272727272727273,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,wet_bulb,index,11,0.9839497089241588,0.4732432929021709,0.38268022908510085,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,wbgt_shade,index,11,0.9777821224941011,0.5456536294730996,0.45561718145745383,0.5454545454545454,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,wbgt_sun,index,11,0.9731075310085898,0.5973175519113684,0.5054103280832823,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Narail,cdd,index,11,0.9478311474346034,0.7695823770784749,0.6369530319422817,0.2727272727272727,0.8181818181818182,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Narayanganj,heat_index,index,11,0.9522186973513157,1.139144415803104,0.9376701964085954,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,wet_bulb,index,11,0.9623550844225933,0.6905779634322177,0.629740049186935,0.2727272727272727,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,wbgt_shade,index,11,0.967865879919161,0.5959153244977637,0.5086288413609427,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,wbgt_sun,index,11,0.9610988380599501,0.6487533136819951,0.5500934698617796,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narayanganj,cdd,index,11,0.9411747952544675,0.7297945541796675,0.5852786876341902,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,heat_index,index,11,0.9474950044180146,1.2088700901271083,1.0091529222567637,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,wet_bulb,index,11,0.9618356067122571,0.6942632531556509,0.6299670096804723,0.2727272727272727,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,wbgt_shade,index,11,0.9646712388776069,0.6256934668417219,0.5339251449126969,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,wbgt_sun,index,11,0.9574894189276253,0.6781097511360862,0.5848130537177716,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Narsingdi,cdd,index,11,0.9382848230787476,0.7526392943555125,0.6306026382346123,0.45454545454545453,0.7272727272727273,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Natore,heat_index,index,11,0.9582846831175071,1.4265122484100206,1.1764001149896648,0.2727272727272727,0.45454545454545453,0.8181818181818182,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,wet_bulb,index,11,0.9839007960568039,0.5267982068255254,0.44143121054035495,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,wbgt_shade,index,11,0.9813137049425577,0.5569794049149268,0.48030295774163273,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,wbgt_sun,index,11,0.9772000768076955,0.6109349674530165,0.5340050354305098,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Natore,cdd,index,11,0.9688551777865467,0.6703032958390884,0.5620243989790452,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,heat_index,index,11,0.9527933891184825,1.139015412774568,0.9298295541056938,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,wet_bulb,index,11,0.963529347840215,0.6832377428450246,0.6238250594017326,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,wbgt_shade,index,11,0.9689954872048429,0.5878915016372572,0.4975611349034937,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,wbgt_sun,index,11,0.9624440060884561,0.6406286413126001,0.5369771166274963,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nawabganj,cdd,index,11,0.9439528895075269,0.7130862177006593,0.5885569257477447,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Netrakona,heat_index,index,11,0.9448362085353247,1.4401826279299983,1.270961859714337,0.09090909090909091,0.45454545454545453,0.8181818181818182,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,wet_bulb,index,11,0.9714115387763351,0.6164291151022381,0.526946902116553,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,wbgt_shade,index,11,0.967606283061357,0.6421783286784716,0.5671623000052729,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,wbgt_sun,index,11,0.9658119573256035,0.6492920478706858,0.5745262263854443,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Netrakona,cdd,index,11,0.9426335254432514,0.7722469000003017,0.6694330313752617,0.36363636363636365,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Nilphamari,heat_index,index,11,0.9517153512056666,1.5216607457475912,1.2659602314507794,0.2727272727272727,0.36363636363636365,0.8181818181818182,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,wet_bulb,index,11,0.9639742259096951,0.7758238054282803,0.5982012963568586,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,wbgt_shade,index,11,0.9645323856081751,0.758046128897288,0.5934584420151988,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,wbgt_sun,index,11,0.9603556832832733,0.7963194697501218,0.6343409534644455,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Nilphamari,cdd,index,11,0.9698072988637789,0.6619867985101798,0.5460178364919295,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Noakhali,heat_index,index,11,0.9471992948212739,1.2908677763307645,1.1459430263227537,0.09090909090909091,0.45454545454545453,0.9090909090909091,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,wet_bulb,index,11,0.9668205632751413,0.5938312228928236,0.4868750259245622,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,wbgt_shade,index,11,0.9622042602100463,0.6148196438476868,0.5267856028561675,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,wbgt_sun,index,11,0.9586673249458312,0.6369474765787786,0.554307704149971,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Noakhali,cdd,index,11,0.9366855978821373,0.7015585790577124,0.6246155660988684,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Pabna,heat_index,index,11,0.944427540562607,1.611314717713474,1.27607998459524,0.36363636363636365,0.5454545454545454,0.7272727272727273,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,wet_bulb,index,11,0.9790037967354451,0.5777341335209524,0.5062981264153773,0.36363636363636365,1.0,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,wbgt_shade,index,11,0.97629561836043,0.6041963091478324,0.5074895922618645,0.36363636363636365,1.0,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,wbgt_sun,index,11,0.9712445625125995,0.662010637664859,0.5458445356605562,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Pabna,cdd,index,11,0.9662060844305149,0.6911930845427825,0.5762958753515526,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,heat_index,index,11,0.96600212123137,1.2889470484522962,1.0695448103468772,0.36363636363636365,0.45454545454545453,0.8181818181818182,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,wet_bulb,index,11,0.9805166243731835,0.6057332607366837,0.5454590242848912,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,wbgt_shade,index,11,0.9790709335646214,0.6142464568914815,0.5441641883850025,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,wbgt_sun,index,11,0.9783314596632178,0.6212415245855667,0.5431216347113264,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Panchagarh,cdd,index,11,0.9758232285857323,0.6069867608022121,0.4546206941316891,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Patuakhali,heat_index,index,11,0.9489143314117672,1.3574369038303558,1.1114686299486374,0.2727272727272727,0.5454545454545454,0.8181818181818182,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,wet_bulb,index,11,0.95652236224059,0.69079895317209,0.4846400981096211,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,wbgt_shade,index,11,0.9580027280303641,0.6634761204599393,0.5023424143888875,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,wbgt_sun,index,11,0.9514119325371287,0.7051683187615514,0.5457837434576134,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Patuakhali,cdd,index,11,0.9410150238487471,0.6965173672555445,0.5733399749168481,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,heat_index,index,11,0.9364746254858284,1.5298927578087027,1.239770871747056,0.2727272727272727,0.36363636363636365,0.7272727272727273,0.9090909090909091,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,wet_bulb,index,11,0.9664273036777338,0.6319774658802212,0.5044395088427494,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,wbgt_shade,index,11,0.963796563526693,0.6418775788032374,0.5145324595509968,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,wbgt_sun,index,11,0.9565513169916232,0.6951924944145954,0.5596167083997501,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Pirojpur,cdd,index,11,0.9413169398349535,0.7380752048185208,0.6247766044545053,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,4. Coastal Humid Heat Zone (Coastal Belt)
Rajbari,heat_index,index,11,0.9614545378205104,1.06664410672581,0.859821892024296,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,wet_bulb,index,11,0.9658635548550419,0.6630867059064024,0.5979285811125078,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,wbgt_shade,index,11,0.9717898258273641,0.5692086967261346,0.4845574248707962,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,wbgt_sun,index,11,0.9658051008616239,0.6211114337716988,0.5240593782151883,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajbari,cdd,index,11,0.952109253286235,0.6887174752458918,0.5750997747619276,0.36363636363636365,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Rajshahi,heat_index,index,11,0.953089053507082,1.5295473016065313,1.24083662163165,0.36363636363636365,0.45454545454545453,0.7272727272727273,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,wet_bulb,index,11,0.9819262674008026,0.5646379034962247,0.48976147809792053,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,wbgt_shade,index,11,0.97926860379207,0.5916518346632142,0.5103748711169729,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,wbgt_sun,index,11,0.9748057130766503,0.648458994902373,0.5640583813803478,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rajshahi,cdd,index,11,0.9662852971953192,0.710142293528008,0.5846787400488774,0.45454545454545453,0.7272727272727273,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangamati,heat_index,index,11,0.9054563431890014,1.432078139020863,1.2400499305162944,0.18181818181818182,0.45454545454545453,0.7272727272727273,1.0,,,,,,,6. Hill Tract Zone (Elevated Terrain)
Rangamati,wet_bulb,index,11,0.9577321100064101,0.6137295338121811,0.5174641720499696,0.5454545454545454,1.0,1.0,1.0,,,,,,,6. Hill Tract Zone (Elevated Terrain)
Rangamati,wbgt_shade,index,11,0.9486992175946134,0.6437449920847338,0.5470097893768433,0.36363636363636365,0.9090909090909091,1.0,1.0,,,,,,,6. Hill Tract Zone (Elevated Terrain)
Rangamati,wbgt_sun,index,11,0.9403144881395751,0.6830818722087065,0.5953775738332593,0.2727272727272727,0.9090909090909091,1.0,1.0,,,,,,,6. Hill Tract Zone (Elevated Terrain)
Rangamati,cdd,index,11,0.9369813363420341,0.6757454855054628,0.5421900947457956,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,6. Hill Tract Zone (Elevated Terrain)
Rangpur,heat_index,index,11,0.9521591800742564,1.4957244784075494,1.2584690061291537,0.18181818181818182,0.36363636363636365,0.8181818181818182,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,wet_bulb,index,11,0.9657993360482536,0.7370736870980613,0.5678660992537317,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,wbgt_shade,index,11,0.9654266398416756,0.7298709494476672,0.5699616566194863,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,wbgt_sun,index,11,0.9644160952556401,0.735350345182782,0.5737588013377329,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Rangpur,cdd,index,11,0.9715954122246467,0.6331987957060567,0.4988023283921944,0.6363636363636364,0.8181818181818182,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Satkhira,heat_index,index,11,0.9426180235229294,1.466494628003708,1.206230863308428,0.18181818181818182,0.36363636363636365,0.8181818181818182,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,wet_bulb,index,11,0.9814421502447044,0.4894355500809708,0.4135389742850638,0.7272727272727273,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,wbgt_shade,index,11,0.9749298160988458,0.5447347185612987,0.48079847631268663,0.7272727272727273,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,wbgt_sun,index,11,0.9698366879588526,0.5942694591308264,0.5207476533361463,0.5454545454545454,1.0,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Satkhira,cdd,index,11,0.9398637804319064,0.7833866561379397,0.6286085790086198,0.2727272727272727,0.9090909090909091,1.0,1.0,,,,,,,3. Southwest Hot-Dry Zone (Drought or Saline)
Shariatpur,heat_index,index,11,0.9641166255133635,1.0210492307665007,0.8593762771836867,0.2727272727272727,0.6363636363636364,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,wet_bulb,index,11,0.9662891344170077,0.6498306456116366,0.6014804483034084,0.36363636363636365,1.0,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,wbgt_shade,index,11,0.9723986547441237,0.5580438901222887,0.4903969187343988,0.6363636363636364,1.0,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,wbgt_sun,index,11,0.9707216006211628,0.5692813360338725,0.5017134580614262,0.7272727272727273,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Shariatpur,cdd,index,11,0.9616719216290966,0.6255398787592732,0.5015489359023135,0.45454545454545453,0.8181818181818182,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Sherpur,heat_index,index,11,0.9670317776478375,1.232501397245482,1.0399707228092958,0.2727272727272727,0.5454545454545454,0.9090909090909091,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Sherpur,wet_bulb,index,11,0.9843137275154313,0.5018719124057314,0.4195899126053998,0.7272727272727273,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Sherpur,wbgt_shade,index,11,0.9824856985165186,0.5212585246827751,0.435848451137232,0.5454545454545454,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Sherpur,wbgt_sun,index,11,0.9787101080726736,0.569808514329209,0.4794369482798712,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Sherpur,cdd,index,11,0.980283886033966,0.5157116648930425,0.443158674448708,0.5454545454545454,1.0,1.0,1.0,,,,,,,2. Central Urban Heat Zone (Urban Heat-Island Region)
Sirajganj,heat_index,index,11,0.9545541699538931,1.404172300472158,1.1610749638803581,0.2727272727272727,0.45454545454545453,0.8181818181818182,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Sirajganj,wet_bulb,index,11,0.9787693004407071,0.5567718466930607,0.4759901062796985,0.5454545454545454,1.0,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Sirajganj,wbgt_shade,index,11,0.9773596769868671,0.5675200529521076,0.4764120945135277,0.45454545454545453,1.0,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Sirajganj,wbgt_sun,index,11,0.972451177801461,0.6204670641068202,0.5106719769660386,0.45454545454545453,0.9090909090909091,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Sirajganj,cdd,index,11,0.9726352544857565,0.585621908620759,0.48835794570283525,0.6363636363636364,1.0,1.0,1.0,,,,,,,1. Northwest Extreme Heat Zone (Dry Hot Plains)
Sunamganj,heat_index,index,11,0.8937603221089698,1.4870827396658532,1.147223334547409,0.45454545454545453,0.45454545454545453,0.7272727272727273,0.9090909090909091,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sunamganj,wet_bulb,index,11,0.9800694453733029,0.5153489145145438,0.47802646599824494,0.5454545454545454,1.0,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sunamganj,wbgt_shade,index,11,0.9761594010491776,0.5443224564435741,0.4872843538036972,0.6363636363636364,1.0,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sunamganj,wbgt_sun,index,11,0.9732356482419924,0.564256382968401,0.5009345884140001,0.6363636363636364,0.9090909090909091,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sunamganj,cdd,index,11,0.9708770037430423,0.49243827765165377,0.42536504558214977,0.6363636363636364,1.0,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sylhet,heat_index,index,11,0.87285775012362,1.8582754907294556,1.4034840678961877,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.9090909090909091,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sylhet,wet_bulb,index,11,0.9709836285058496,0.6050127568568667,0.4501468435573725,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sylhet,wbgt_shade,index,11,0.9621180737801972,0.6663287008412387,0.519953967677829,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sylhet,wbgt_sun,index,11,0.9593879646493824,0.6780749895558978,0.5447441300482067,0.5454545454545454,0.8181818181818182,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
Sylhet,cdd,index,11,0.8154119227551366,1.2321484866252013,1.107032619017,0.18181818181818182,0.5454545454545454,1.0,1.0,,,,,,,5. Haor or Wetland Humid Zone (Haor Basin)
